suite,param_value,split,n_nodes,n_edges,mean_area,mean_shape_index,mean_neighbors
Adhesion,1.0,val,72,64,0.8285786509513855,4.242924213409424,1.7777777910232544
Adhesion,1.0,val,6,9,0.8660253882408142,3.722419500350952,3.0
Adhesion,1.0,val,6,9,0.9038069248199463,3.96988582611084,3.0
Adhesion,1.0,val,6,3,0.9170136451721191,4.172691345214844,1.0
Adhesion,1.0,val,6,0,0.9398680329322815,4.230286598205566,0.0
Adhesion,1.0,val,6,0,0.9397984147071838,4.2043280601501465,0.0
Adhesion,1.0,val,6,0,0.9398278594017029,4.195122241973877,0.0
Adhesion,1.0,val,6,0,0.9398805499076843,4.191735744476318,0.0
Adhesion,1.0,val,6,0,0.9399295449256897,4.190393447875977,0.0
Adhesion,1.0,val,6,0,0.939969539642334,4.189807415008545,0.0
Adhesion,1.0,val,6,0,0.9400008320808411,4.1895270347595215,0.0
Adhesion,1.0,val,7,1,0.7857221364974976,4.266843318939209,0.2857142984867096
Adhesion,1.0,val,7,1,0.7994900345802307,4.229186058044434,0.2857142984867096
Adhesion,1.0,val,7,1,0.8159050345420837,4.224961280822754,0.2857142984867096
Adhesion,1.0,val,8,2,0.7122312784194946,4.250677108764648,0.5
Adhesion,1.0,val,9,3,0.6438322067260742,4.322725772857666,0.6666666865348816
Adhesion,1.0,val,11,4,0.5392616391181946,4.40899658203125,0.7272727489471436
Adhesion,1.0,val,12,4,0.5346823334693909,4.517907619476318,0.6666666865348816
Adhesion,1.0,val,12,3,0.5940639972686768,4.537525653839111,0.5
Adhesion,1.0,val,12,2,0.650426983833313,4.536720275878906,0.3333333432674408
Adhesion,1.0,val,12,2,0.7027695775032043,4.537406921386719,0.3333333432674408
Adhesion,1.0,val,12,2,0.7514284253120422,4.53948450088501,0.3333333432674408
Adhesion,1.0,val,12,2,0.7947831749916077,4.542757511138916,0.3333333432674408
Adhesion,1.0,val,12,2,0.8379473090171814,4.544962406158447,0.3333333432674408
Adhesion,1.0,val,12,2,0.8744651675224304,4.546474933624268,0.3333333432674408
Adhesion,1.0,val,12,2,0.9047873020172119,4.5474853515625,0.3333333432674408
Adhesion,1.0,val,12,2,0.9195906519889832,4.548079490661621,0.3333333432674408
Adhesion,1.0,val,12,2,0.9233255982398987,4.55131721496582,0.3333333432674408
Adhesion,1.0,val,12,2,0.9235484600067139,4.554563522338867,0.3333333432674408
Adhesion,1.0,val,12,2,0.9236831665039062,4.556466102600098,0.3333333432674408
Adhesion,1.0,val,12,2,0.9234266877174377,4.557384967803955,0.3333333432674408
Adhesion,1.0,val,12,2,0.9234787821769714,4.5580034255981445,0.3333333432674408
Adhesion,1.0,val,12,2,0.9235203266143799,4.558534145355225,0.3333333432674408
Adhesion,1.0,val,12,2,0.923186719417572,4.5538787841796875,0.3333333432674408
Adhesion,1.0,val,12,2,0.9230589866638184,4.551466464996338,0.3333333432674408
Adhesion,1.0,val,14,4,0.7646210789680481,4.480722904205322,0.5714285969734192
Adhesion,1.0,val,14,4,0.7794082760810852,4.465262413024902,0.5714285969734192
Adhesion,1.0,val,14,4,0.7963643670082092,4.464699745178223,0.5714285969734192
Adhesion,1.0,val,16,6,0.696429431438446,4.476654529571533,0.75
Adhesion,1.0,val,18,8,0.6287451386451721,4.487300395965576,0.8888888955116272
Adhesion,1.0,val,22,12,0.5224029421806335,4.493646621704102,1.0909091234207153
Adhesion,1.0,val,24,14,0.5124198794364929,4.43346643447876,1.1666666269302368
Adhesion,1.0,val,24,14,0.5698491930961609,4.432120323181152,1.1666666269302368
Adhesion,1.0,val,24,14,0.6256274580955505,4.437043190002441,1.1666666269302368
Adhesion,1.0,val,24,14,0.6798897385597229,4.4412360191345215,1.1666666269302368
Adhesion,1.0,val,24,14,0.7300984263420105,4.445016384124756,1.1666666269302368
Adhesion,1.0,val,24,14,0.7749297618865967,4.449284076690674,1.1666666269302368
Adhesion,1.0,val,24,14,0.8191347718238831,4.452059268951416,1.1666666269302368
Adhesion,1.0,val,24,14,0.8563621640205383,4.456788539886475,1.1666666269302368
Adhesion,1.0,val,24,14,0.8873119354248047,4.46201229095459,1.1666666269302368
Adhesion,1.0,val,24,14,0.9023712277412415,4.471815586090088,1.1666666269302368
Adhesion,1.0,val,24,14,0.9066295623779297,4.481895446777344,1.1666666269302368
Adhesion,1.0,val,24,14,0.907222330570221,4.489826202392578,1.1666666269302368
Adhesion,1.0,val,24,14,0.9076295495033264,4.495381832122803,1.1666666269302368
Adhesion,1.0,val,24,14,0.9079111218452454,4.499464511871338,1.1666666269302368
Adhesion,1.0,val,24,14,0.9081205725669861,4.502552032470703,1.1666666269302368
Adhesion,1.0,val,24,14,0.908280611038208,4.504939556121826,1.1666666269302368
Adhesion,1.0,val,24,14,0.9084055423736572,4.506812572479248,1.1666666269302368
Adhesion,1.0,val,24,14,0.9085044860839844,4.50829553604126,1.1666666269302368
Adhesion,1.0,val,28,18,0.7513736486434937,4.428150177001953,1.2857142686843872
Adhesion,1.0,val,28,18,0.7656576037406921,4.422486782073975,1.2857142686843872
Adhesion,1.0,val,28,18,0.7813323140144348,4.423183441162109,1.2857142686843872
Adhesion,1.0,val,32,22,0.6796630024909973,4.373902320861816,1.375
Adhesion,1.0,val,36,26,0.6102778911590576,4.340349197387695,1.4444444179534912
Adhesion,1.0,val,44,34,0.5015637278556824,4.287966251373291,1.545454502105713
Adhesion,1.0,val,48,38,0.49342456459999084,4.259382724761963,1.5833333730697632
Adhesion,1.0,val,48,38,0.5500676035881042,4.262985706329346,1.5833333730697632
Adhesion,1.0,val,48,38,0.6053751111030579,4.269372463226318,1.5833333730697632
Adhesion,1.0,val,48,38,0.6597152352333069,4.274238586425781,1.5833333730697632
Adhesion,1.0,val,48,38,0.7107987403869629,4.278409481048584,1.5833333730697632
Adhesion,1.0,val,48,38,0.7558271288871765,4.282332897186279,1.5833333730697632
Adhesion,1.0,val,48,38,0.7998974919319153,4.283331394195557,1.5833333730697632
Adhesion,1.0,val,48,38,0.8371973633766174,4.287351131439209,1.5833333730697632
Adhesion,1.0,val,48,38,0.8680965304374695,4.293914794921875,1.5833333730697632
Adhesion,1.0,val,48,38,0.8839976787567139,4.307592868804932,1.5833333730697632
Adhesion,1.0,val,48,37,0.8899195790290833,4.320667743682861,1.5416666269302368
Adhesion,1.0,val,48,37,0.8912644386291504,4.3309149742126465,1.5416666269302368
Adhesion,1.0,val,48,37,0.8923723101615906,4.339613437652588,1.5416666269302368
Adhesion,1.0,val,48,37,0.8932686448097229,4.3468708992004395,1.5416666269302368
Adhesion,1.0,val,48,37,0.894042432308197,4.352860927581787,1.5416666269302368
Adhesion,1.0,val,48,37,0.8946552276611328,4.358002662658691,1.5416666269302368
Adhesion,1.0,val,48,37,0.8951666951179504,4.3624138832092285,1.5416666269302368
Adhesion,1.0,val,48,37,0.8956157565116882,4.366347789764404,1.5416666269302368
Adhesion,1.0,val,56,48,0.7416302561759949,4.319949626922607,1.7142857313156128
Adhesion,1.0,val,56,48,0.75555819272995,4.314209938049316,1.7142857313156128
Adhesion,1.0,val,56,48,0.7708624601364136,4.317366600036621,1.7142857313156128
Adhesion,1.0,val,64,56,0.6688659191131592,4.2673139572143555,1.75
Adhesion,1.0,val,72,63,0.5973153710365295,4.232219696044922,1.75
Adhesion,1.0,val,88,84,0.48858359456062317,4.189906120300293,1.9090908765792847
Adhesion,1.0,val,96,93,0.47505366802215576,4.164847373962402,1.9375
Adhesion,1.0,val,96,92,0.5285435318946838,4.160420894622803,1.9166666269302368
Adhesion,1.0,val,96,92,0.5816871523857117,4.165781497955322,1.9166666269302368
Adhesion,2.0,test,6,9,0.8660253882408142,3.722419500350952,3.0
Adhesion,2.0,test,6,0,0.8576161861419678,4.328311920166016,0.0
Adhesion,2.0,test,6,0,0.8988911509513855,4.227573871612549,0.0
Adhesion,2.0,test,6,0,0.915533721446991,4.20145845413208,0.0
Adhesion,2.0,test,6,0,0.932492733001709,4.193613529205322,0.0
Adhesion,2.0,test,6,0,0.9401278495788574,4.191188812255859,0.0
Adhesion,2.0,test,6,0,0.9401729702949524,4.190451145172119,0.0
Adhesion,2.0,test,6,0,0.9402112364768982,4.190216541290283,0.0
Adhesion,2.0,test,6,0,0.9402425289154053,4.1901421546936035,0.0
Adhesion,2.0,test,7,1,0.777243971824646,4.2255024909973145,0.2857142984867096
Adhesion,2.0,test,8,0,0.6956451535224915,4.427051544189453,0.0
Adhesion,2.0,test,9,1,0.6195510625839233,4.4369988441467285,0.2222222238779068
Adhesion,2.0,test,9,0,0.6673763990402222,4.500369548797607,0.0
Adhesion,2.0,test,9,0,0.7024757862091064,4.498378276824951,0.0
Adhesion,2.0,test,9,0,0.7370563745498657,4.498685359954834,0.0
Adhesion,2.0,test,9,0,0.7716398239135742,4.498905658721924,0.0
Adhesion,2.0,test,10,0,0.6987752914428711,4.578860282897949,0.0
Adhesion,2.0,test,10,0,0.7588340044021606,4.561795711517334,0.0
Adhesion,2.0,test,10,0,0.7999987006187439,4.561151504516602,0.0
Adhesion,2.0,test,12,2,0.6464402079582214,4.734947204589844,0.3333333432674408
Adhesion,2.0,test,12,2,0.691575825214386,4.687407493591309,0.3333333432674408
Adhesion,2.0,test,12,2,0.7331942915916443,4.682317733764648,0.3333333432674408
Adhesion,2.0,test,12,2,0.7622584700584412,4.678818225860596,0.3333333432674408
Adhesion,2.0,test,12,2,0.7896198630332947,4.669805526733398,0.3333333432674408
Adhesion,2.0,test,12,2,0.8166281580924988,4.663264751434326,0.3333333432674408
Adhesion,2.0,test,12,2,0.8433985114097595,4.658150672912598,0.3333333432674408
Adhesion,2.0,test,12,2,0.866729199886322,4.6539435386657715,0.3333333432674408
Adhesion,2.0,test,12,2,0.8847074508666992,4.6504225730896,0.3333333432674408
Adhesion,2.0,test,12,2,0.9025530815124512,4.6474714279174805,0.3333333432674408
Adhesion,2.0,test,12,2,0.9106643795967102,4.65524435043335,0.3333333432674408
Adhesion,2.0,test,12,2,0.9114377498626709,4.666754245758057,0.3333333432674408
Adhesion,2.0,test,12,2,0.9119626879692078,4.674479961395264,0.3333333432674408
Adhesion,2.0,test,12,2,0.9123452305793762,4.680104732513428,0.3333333432674408
Adhesion,2.0,test,14,4,0.7512341737747192,4.746706962585449,0.5714285969734192
Adhesion,2.0,test,16,6,0.6105378866195679,4.918125152587891,0.75
Adhesion,2.0,test,18,8,0.5483872890472412,4.865720272064209,0.8888888955116272
Adhesion,2.0,test,18,8,0.5839739441871643,4.893679141998291,0.8888888955116272
Adhesion,2.0,test,18,8,0.6312772631645203,4.873517990112305,0.8888888955116272
Adhesion,2.0,test,18,8,0.6727620363235474,4.87703800201416,0.8888888955116272
Adhesion,2.0,test,18,8,0.7115263342857361,4.877798080444336,0.8888888955116272
Adhesion,2.0,test,20,10,0.6400569081306458,4.955081462860107,1.0
Adhesion,2.0,test,20,10,0.6859825849533081,4.916322231292725,1.0
Adhesion,2.0,test,20,10,0.73483806848526,4.900543212890625,1.0
Adhesion,2.0,test,24,13,0.5985034108161926,4.880819320678711,1.0833333730697632
Adhesion,2.0,test,24,12,0.6480482220649719,4.88826322555542,1.0
Adhesion,2.0,test,24,12,0.6911095976829529,4.894712448120117,1.0
Adhesion,2.0,test,24,12,0.7215400338172913,4.906843662261963,1.0
Adhesion,2.0,test,24,12,0.750080406665802,4.907948017120361,1.0
Adhesion,2.0,test,24,12,0.7779292464256287,4.906936168670654,1.0
Adhesion,2.0,test,24,12,0.8045551776885986,4.897304058074951,1.0
Adhesion,2.0,test,24,12,0.8274646401405334,4.893433094024658,1.0
Adhesion,2.0,test,24,12,0.8454821109771729,4.894474029541016,1.0
Adhesion,2.0,test,24,12,0.8634226322174072,4.89533805847168,1.0
Adhesion,2.0,test,24,12,0.8716967701911926,4.905064105987549,1.0
Adhesion,2.0,test,24,12,0.8727348446846008,4.918869495391846,1.0
Adhesion,2.0,test,24,12,0.873600959777832,4.930196762084961,1.0
Adhesion,2.0,test,24,12,0.8743369579315186,4.939894199371338,1.0
Adhesion,2.0,test,28,16,0.7128321528434753,4.875361919403076,1.1428571939468384
Adhesion,2.0,test,32,16,0.5858696699142456,4.946720123291016,1.0
Adhesion,2.0,test,36,20,0.5324327945709229,4.869699478149414,1.1111111640930176
Adhesion,2.0,test,36,18,0.5733945369720459,4.919802188873291,1.0
Adhesion,2.0,test,36,18,0.6198983788490295,4.922025680541992,1.0
Adhesion,2.0,test,36,18,0.6604371070861816,4.932398796081543,1.0
Adhesion,2.0,test,36,18,0.6989952921867371,4.938567638397217,1.0
Adhesion,2.0,test,40,22,0.62796550989151,4.919929504394531,1.100000023841858
Adhesion,2.0,test,40,20,0.6771150827407837,4.921163558959961,1.0
Adhesion,2.0,test,40,20,0.7264313697814941,4.9131669998168945,1.0
Adhesion,2.0,test,48,28,0.587619960308075,4.865817546844482,1.1666666269302368
Adhesion,2.0,test,48,28,0.6300471425056458,4.820210933685303,1.1666666269302368
Adhesion,2.0,test,48,28,0.6696144938468933,4.808183670043945,1.1666666269302368
Adhesion,2.0,test,48,28,0.699652910232544,4.808251857757568,1.1666666269302368
Adhesion,2.0,test,48,28,0.7284870743751526,4.8070292472839355,1.1666666269302368
Adhesion,2.0,test,48,28,0.7562808394432068,4.806262016296387,1.1666666269302368
Adhesion,2.0,test,48,28,0.7840140461921692,4.807143688201904,1.1666666269302368
Adhesion,2.0,test,48,28,0.8081857562065125,4.811912536621094,1.1666666269302368
Adhesion,2.0,test,48,28,0.8269521594047546,4.817257404327393,1.1666666269302368
Adhesion,2.0,test,48,28,0.8455916047096252,4.822607040405273,1.1666666269302368
Adhesion,2.0,test,48,28,0.854365885257721,4.835325717926025,1.1666666269302368
Adhesion,2.0,test,48,28,0.8560147285461426,4.851699352264404,1.1666666269302368
Adhesion,2.0,test,48,28,0.857541024684906,4.866844654083252,1.1666666269302368
Adhesion,2.0,test,48,28,0.8588890433311462,4.881502628326416,1.1666666269302368
Adhesion,2.0,test,56,36,0.6994718909263611,4.848006725311279,1.2857142686843872
Adhesion,2.0,test,64,44,0.5728070735931396,4.827711582183838,1.375
Adhesion,2.0,test,72,51,0.5081604719161987,4.751731872558594,1.4166666269302368
Adhesion,2.0,test,72,51,0.5443158149719238,4.725964069366455,1.4166666269302368
Adhesion,2.0,test,72,51,0.587944507598877,4.710029602050781,1.4166666269302368
Adhesion,2.0,test,72,51,0.6293648481369019,4.711748123168945,1.4166666269302368
Adhesion,2.0,test,72,51,0.6693160533905029,4.718859672546387,1.4166666269302368
Adhesion,2.0,test,80,59,0.6015723943710327,4.725796699523926,1.475000023841858
Adhesion,2.0,test,80,59,0.6471883058547974,4.7026872634887695,1.475000023841858
Adhesion,2.0,test,80,59,0.6940132975578308,4.695588111877441,1.475000023841858
Adhesion,2.0,test,96,74,0.5617098212242126,4.6594696044921875,1.5416666269302368
Adhesion,2.0,test,96,72,0.6056583523750305,4.646817684173584,1.5
Adhesion,2.0,test,6,9,0.8660253882408142,3.722419500350952,3.0
Adhesion,2.0,test,7,1,0.5840500593185425,4.953822612762451,0.2857142984867096
Adhesion,2.0,test,6,0,0.7303027510643005,4.219361782073975,0.0
Adhesion,2.0,test,6,0,0.7643428444862366,4.198306083679199,0.0
Adhesion,2.0,test,7,1,0.6516846418380737,4.242408752441406,0.2857142984867096
Adhesion,2.0,test,7,0,0.7141171097755432,4.325382232666016,0.0
Adhesion,2.0,test,7,0,0.7510995268821716,4.322722434997559,0.0
Adhesion,2.0,test,8,0,0.6823558807373047,4.426337718963623,0.0
Adhesion,2.0,test,8,0,0.7302040457725525,4.422619342803955,0.0
Adhesion,2.0,test,8,0,0.7718167304992676,4.421500205993652,0.0
Adhesion,2.0,test,8,0,0.8041360378265381,4.421274185180664,0.0
Adhesion,2.0,test,8,0,0.8307347893714905,4.4211907386779785,0.0
Adhesion,2.0,test,8,0,0.8564457893371582,4.42112922668457,0.0
Adhesion,2.0,test,8,0,0.8820797204971313,4.4210734367370605,0.0
Adhesion,2.0,test,8,0,0.9059025049209595,4.421039581298828,0.0
Adhesion,2.0,test,8,0,0.9187321066856384,4.421082496643066,0.0
Adhesion,2.0,test,8,0,0.9315062165260315,4.421097755432129,0.0
Adhesion,2.0,test,8,0,0.934256911277771,4.420955657958984,0.0
Adhesion,2.0,test,8,0,0.9343008995056152,4.420882225036621,0.0
Adhesion,2.0,test,9,1,0.8052781224250793,4.431310653686523,0.2222222238779068
Adhesion,2.0,test,9,0,0.8303621411323547,4.500960350036621,0.0
Adhesion,2.0,test,9,0,0.8415677547454834,4.498056411743164,0.0
Adhesion,2.0,test,9,0,0.8531798720359802,4.497707843780518,0.0
Adhesion,2.0,test,11,2,0.6586470007896423,4.5998430252075195,0.3636363744735718
Adhesion,2.0,test,11,1,0.6973094940185547,4.6307549476623535,0.1818181872367859
Adhesion,2.0,test,12,2,0.6465097665786743,4.70935583114624,0.3333333432674408
Adhesion,2.0,test,12,2,0.6891838908195496,4.684350490570068,0.3333333432674408
Adhesion,2.0,test,12,2,0.7280838489532471,4.687526226043701,0.3333333432674408
Adhesion,2.0,test,14,4,0.6165687441825867,4.756176471710205,0.5714285969734192
Adhesion,2.0,test,14,4,0.6486982107162476,4.791221618652344,0.5714285969734192
Adhesion,2.0,test,14,4,0.6960787177085876,4.7529497146606445,0.5714285969734192
Adhesion,2.0,test,16,6,0.6082210540771484,4.868642807006836,0.75
Adhesion,2.0,test,16,6,0.6647483706474304,4.816761016845703,0.75
Adhesion,2.0,test,16,6,0.7142072319984436,4.815976142883301,0.75
Adhesion,2.0,test,16,6,0.7508650422096252,4.817314624786377,0.75
Adhesion,2.0,test,16,6,0.7803061604499817,4.8218464851379395,0.75
Adhesion,2.0,test,16,6,0.8082076907157898,4.822964668273926,0.75
Adhesion,2.0,test,16,6,0.8353996276855469,4.820494174957275,0.75
Adhesion,2.0,test,16,6,0.8601707816123962,4.813831329345703,0.75
Adhesion,2.0,test,16,6,0.8738619685173035,4.817298412322998,0.75
Adhesion,2.0,test,16,6,0.8872586488723755,4.817447662353516,0.75
Adhesion,2.0,test,16,6,0.8899462819099426,4.8266472816467285,0.75
Adhesion,2.0,test,16,6,0.8904063701629639,4.833904266357422,0.75
Adhesion,2.0,test,18,8,0.7650523781776428,4.874332427978516,0.8888888955116272
Adhesion,2.0,test,18,8,0.7632225751876831,4.912524700164795,0.8888888955116272
Adhesion,2.0,test,18,8,0.7821338176727295,4.887019157409668,0.8888888955116272
Adhesion,2.0,test,18,8,0.7977597713470459,4.890994071960449,0.8888888955116272
Adhesion,2.0,test,22,12,0.6157745718955994,4.906187534332275,1.0909091234207153
Adhesion,2.0,test,22,11,0.6359166502952576,4.94200325012207,1.0
Adhesion,2.0,test,24,12,0.5982690453529358,4.918804168701172,1.0
Adhesion,2.0,test,24,12,0.6450575590133667,4.913505554199219,1.0
Adhesion,2.0,test,24,12,0.6858323216438293,4.920080184936523,1.0
Adhesion,2.0,test,28,16,0.5792384743690491,4.859158992767334,1.1428571939468384
Adhesion,2.0,test,28,14,0.6217566728591919,4.913139343261719,1.0
Adhesion,2.0,test,28,14,0.6711211800575256,4.919065952301025,1.0
Adhesion,2.0,test,32,16,0.5877412557601929,4.935507774353027,1.0
Adhesion,2.0,test,32,16,0.6466144323348999,4.914691925048828,1.0
Adhesion,2.0,test,32,16,0.6950258016586304,4.914521217346191,1.0
Adhesion,2.0,test,32,16,0.7302188873291016,4.914453506469727,1.0
Adhesion,2.0,test,32,16,0.7590311169624329,4.916118621826172,1.0
Adhesion,2.0,test,32,16,0.786573052406311,4.9155049324035645,1.0
Adhesion,2.0,test,32,16,0.8132097721099854,4.906878471374512,1.0
Adhesion,2.0,test,32,16,0.8372187614440918,4.8973774909973145,1.0
Adhesion,2.0,test,32,16,0.8502746820449829,4.897632598876953,1.0
Adhesion,2.0,test,32,16,0.863089919090271,4.897154808044434,1.0
Adhesion,2.0,test,32,16,0.8659660220146179,4.902592658996582,1.0
Adhesion,2.0,test,32,16,0.8664194345474243,4.908663272857666,1.0
Adhesion,2.0,test,36,20,0.7390718460083008,4.864147663116455,1.1111111640930176
Adhesion,2.0,test,36,18,0.7438579201698303,4.912383079528809,1.0
Adhesion,2.0,test,36,18,0.7659509181976318,4.908361434936523,1.0
Adhesion,2.0,test,36,18,0.7808807492256165,4.914779186248779,1.0
Adhesion,2.0,test,44,26,0.5962283611297607,4.850101947784424,1.1818181276321411
Adhesion,2.0,test,44,24,0.6201638579368591,4.859257221221924,1.0909091234207153
Adhesion,2.0,test,48,28,0.5801119804382324,4.82265043258667,1.1666666269302368
Adhesion,2.0,test,48,28,0.6227759718894958,4.8018693923950195,1.1666666269302368
Adhesion,2.0,test,48,28,0.6627112030982971,4.798811435699463,1.1666666269302368
Adhesion,2.0,test,56,36,0.5584266781806946,4.7722907066345215,1.2857142686843872
Adhesion,2.0,test,56,36,0.5972949266433716,4.756096363067627,1.2857142686843872
Adhesion,2.0,test,56,36,0.6416350603103638,4.738171577453613,1.2857142686843872
Adhesion,2.0,test,64,44,0.5562762022018433,4.727287292480469,1.375
Adhesion,2.0,test,64,44,0.6093704104423523,4.692657947540283,1.375
Adhesion,2.0,test,64,44,0.6579447388648987,4.688206672668457,1.375
Adhesion,2.0,test,64,44,0.6961593627929688,4.703752517700195,1.375
Adhesion,2.0,test,64,43,0.7284852862358093,4.7292561531066895,1.34375
Adhesion,2.0,test,64,43,0.7595775723457336,4.751426696777344,1.34375
Adhesion,2.0,test,64,43,0.7889550924301147,4.767055988311768,1.34375
Adhesion,2.0,test,64,42,0.8160462975502014,4.782831192016602,1.3125
Adhesion,2.0,test,64,42,0.8318544626235962,4.80529260635376,1.3125
Adhesion,2.0,test,64,41,0.8474593758583069,4.825261116027832,1.28125
Adhesion,2.0,test,64,41,0.8525196313858032,4.8486480712890625,1.28125
Adhesion,2.0,test,64,41,0.8544305562973022,4.869112968444824,1.28125
Adhesion,2.0,test,72,49,0.7285397052764893,4.8533172607421875,1.3611111640930176
Adhesion,2.0,test,72,49,0.7319247722625732,4.8546223640441895,1.3611111640930176
Adhesion,2.0,test,72,49,0.748227596282959,4.840047359466553,1.3611111640930176
Adhesion,2.0,test,72,49,0.7634751796722412,4.844535827636719,1.3611111640930176
Adhesion,2.0,test,88,64,0.5815693140029907,4.791128158569336,1.454545497894287
Adhesion,2.0,test,88,63,0.6043421030044556,4.7740159034729,1.4318181276321411
Adhesion,2.0,test,96,70,0.5617082118988037,4.725802898406982,1.4583333730697632
Adhesion,2.0,test,96,70,0.6039862632751465,4.707947254180908,1.4583333730697632
Adhesion,2.0,test,6,9,0.8660253882408142,3.722419500350952,3.0
Adhesion,2.0,test,6,0,0.9318711161613464,4.288926601409912,0.0
Adhesion,2.0,test,6,0,0.9400224685668945,4.222879886627197,0.0
Adhesion,2.0,test,6,0,0.939960241317749,4.200681209564209,0.0
Adhesion,2.0,test,6,0,0.9400100708007812,4.193497180938721,0.0
Adhesion,2.0,test,6,0,0.940077006816864,4.191214561462402,0.0
Adhesion,2.0,test,6,0,0.9401354789733887,4.190474033355713,0.0
Adhesion,2.0,test,6,0,0.9400152564048767,4.190075397491455,0.0
Adhesion,2.0,test,6,0,0.939993143081665,4.189243793487549,0.0
Adhesion,2.0,test,6,0,0.940008819103241,4.189052104949951,0.0
Adhesion,2.0,test,7,1,0.7603617906570435,4.384357929229736,0.2857142984867096
Adhesion,2.0,test,7,1,0.7765759229660034,4.3559651374816895,0.2857142984867096
Adhesion,2.0,test,7,1,0.7991412878036499,4.338053226470947,0.2857142984867096
Adhesion,2.0,test,8,1,0.7083581686019897,4.44198751449585,0.25
Adhesion,2.0,test,9,1,0.6376997828483582,4.526795864105225,0.2222222238779068
Adhesion,2.0,test,11,1,0.5375538468360901,4.637928009033203,0.1818181872367859
Adhesion,2.0,test,12,2,0.5232181549072266,4.7138237953186035,0.3333333432674408
Adhesion,2.0,test,12,2,0.580893337726593,4.681844234466553,0.3333333432674408
Adhesion,2.0,test,12,2,0.636781632900238,4.680949687957764,0.3333333432674408
Adhesion,2.0,test,12,2,0.6907365918159485,4.6830220222473145,0.3333333432674408
Adhesion,2.0,test,12,2,0.7402632832527161,4.687361240386963,0.3333333432674408
Adhesion,2.0,test,12,2,0.7841361165046692,4.692695140838623,0.3333333432674408
Adhesion,2.0,test,12,2,0.8276023268699646,4.694608688354492,0.3333333432674408
Adhesion,2.0,test,12,2,0.864321768283844,4.694797515869141,0.3333333432674408
Adhesion,2.0,test,12,2,0.8947928547859192,4.694072246551514,0.3333333432674408
Adhesion,2.0,test,12,2,0.909720242023468,4.692817211151123,0.3333333432674408
Adhesion,2.0,test,12,2,0.9134988188743591,4.697201251983643,0.3333333432674408
Adhesion,2.0,test,12,2,0.9137570261955261,4.701927661895752,0.3333333432674408
Adhesion,2.0,test,12,2,0.9138922691345215,4.704400539398193,0.3333333432674408
Adhesion,2.0,test,12,2,0.9139666557312012,4.70574951171875,0.3333333432674408
Adhesion,2.0,test,12,2,0.914009153842926,4.706510543823242,0.3333333432674408
Adhesion,2.0,test,12,2,0.9140341281890869,4.706951141357422,0.3333333432674408
Adhesion,2.0,test,12,2,0.9140493273735046,4.707211017608643,0.3333333432674408
Adhesion,2.0,test,12,2,0.9140586853027344,4.707367420196533,0.3333333432674408
Adhesion,2.0,test,14,4,0.7332257032394409,4.703971862792969,0.5714285969734192
Adhesion,2.0,test,14,3,0.7543579339981079,4.717574119567871,0.4285714328289032
Adhesion,2.0,test,14,3,0.7820904850959778,4.717929363250732,0.4285714328289032
Adhesion,2.0,test,16,5,0.6615469455718994,4.8437323570251465,0.625
Adhesion,2.0,test,18,7,0.5814034938812256,4.887674808502197,0.7777777910232544
Adhesion,2.0,test,22,11,0.45409223437309265,4.985142707824707,1.0
Adhesion,2.0,test,24,13,0.4485323429107666,4.902408123016357,1.0833333730697632
Adhesion,2.0,test,24,12,0.5188925862312317,4.877854347229004,1.0
Adhesion,2.0,test,24,12,0.5815023183822632,4.878126621246338,1.0
Adhesion,2.0,test,24,12,0.639255702495575,4.878650665283203,1.0
Adhesion,2.0,test,24,12,0.6917638778686523,4.878671646118164,1.0
Adhesion,2.0,test,24,12,0.7380632758140564,4.879103660583496,1.0
Adhesion,2.0,test,24,12,0.7833746075630188,4.8743367195129395,1.0
Adhesion,2.0,test,24,12,0.8214723467826843,4.8763813972473145,1.0
Adhesion,2.0,test,24,12,0.8531122803688049,4.880970478057861,1.0
Adhesion,2.0,test,24,12,0.8687260746955872,4.897949695587158,1.0
Adhesion,2.0,test,24,12,0.8733227849006653,4.917569637298584,1.0
Adhesion,2.0,test,24,12,0.8742418885231018,4.933145046234131,1.0
Adhesion,2.0,test,24,12,0.8748785853385925,4.943899154663086,1.0
Adhesion,2.0,test,24,12,0.8753462433815002,4.95177698135376,1.0
Adhesion,2.0,test,24,12,0.8757050633430481,4.957820892333984,1.0
Adhesion,2.0,test,24,12,0.8759881854057312,4.962612152099609,1.0
Adhesion,2.0,test,24,12,0.876217782497406,4.966515064239502,1.0
Adhesion,2.0,test,24,12,0.8764081001281738,4.969765663146973,1.0
Adhesion,2.0,test,28,16,0.7005614638328552,4.939382076263428,1.1428571939468384
Adhesion,2.0,test,28,16,0.7171487212181091,4.8905510902404785,1.1428571939468384
Adhesion,2.0,test,28,16,0.7361114621162415,4.866164684295654,1.1428571939468384
Adhesion,2.0,test,32,18,0.6238369941711426,4.8694844245910645,1.125
Adhesion,2.0,test,36,22,0.5516228675842285,4.8434319496154785,1.2222222089767456
Adhesion,2.0,test,44,26,0.4354887902736664,4.850885391235352,1.1818181276321411
Adhesion,2.0,test,48,28,0.43605759739875793,4.835108280181885,1.1666666269302368
Adhesion,2.0,test,48,28,0.5029986500740051,4.818148136138916,1.1666666269302368
